,River Discharge (cfs),Tunnel Discharge (cfs),sum
2012-07-24 05:45:00-07:00,12.0,65.1,77.1
2012-07-24 06:00:00-07:00,12.0,65.1,77.1
2012-07-24 06:15:00-07:00,12.0,65.1,77.1
2012-07-24 06:30:00-07:00,12.0,65.1,77.1
2012-07-24 06:45:00-07:00,12.0,65.1,77.1
2012-07-24 07:00:00-07:00,12.0,64.3,76.3
2012-07-24 07:15:00-07:00,12.0,40.2,52.2
2012-07-24 07:30:00-07:00,12.0,18.5,30.5
2012-07-24 07:45:00-07:00,12.0,10.4,22.4
2012-07-24 08:00:00-07:00,12.0,6.45,18.45
2012-07-24 08:15:00-07:00,12.0,4.45,16.45
2012-07-24 08:30:00-07:00,12.0,3.28,15.28
2012-07-24 08:45:00-07:00,12.0,2.49,14.49
2012-07-24 09:00:00-07:00,12.0,2.25,14.25
2012-07-24 09:15:00-07:00,12.0,2.01,14.01
2012-07-24 09:30:00-07:00,12.0,2.01,14.01
2012-07-24 09:45:00-07:00,12.0,2.01,14.01
2012-07-24 10:00:00-07:00,12.0,2.01,14.01
2012-07-24 10:15:00-07:00,12.0,2.01,14.01
2012-07-24 10:30:00-07:00,12.0,2.01,14.01
2012-07-24 10:45:00-07:00,12.0,2.01,14.01
2012-07-24 11:00:00-07:00,12.0,2.01,14.01
2012-07-24 11:15:00-07:00,12.0,2.01,14.01
2012-07-24 11:30:00-07:00,12.0,2.01,14.01
2012-07-24 11:45:00-07:00,12.0,2.01,14.01
2012-07-24 12:00:00-07:00,12.0,2.01,14.01
2012-07-24 12:15:00-07:00,12.0,2.01,14.01
2012-07-24 12:30:00-07:00,12.0,1.79,13.79
2012-07-24 12:45:00-07:00,12.0,1.79,13.79
2012-07-24 13:00:00-07:00,12.0,1.79,13.79
2012-07-24 13:15:00-07:00,12.0,1.79,13.79
2012-07-24 13:30:00-07:00,12.0,1.79,13.79
2012-07-24 13:45:00-07:00,12.0,1.79,13.79
2012-07-24 14:00:00-07:00,12.0,1.79,13.79
2012-07-24 14:15:00-07:00,12.0,1.79,13.79
2012-07-24 14:30:00-07:00,12.0,1.79,13.79
2012-07-24 14:45:00-07:00,12.0,1.79,13.79
2012-07-24 15:00:00-07:00,12.0,1.79,13.79
2012-07-24 15:15:00-07:00,12.0,1.79,13.79
2012-07-24 15:30:00-07:00,12.0,1.79,13.79
2012-07-24 15:45:00-07:00,12.0,1.79,13.79
2012-07-24 16:00:00-07:00,12.0,1.79,13.79
2012-07-24 16:15:00-07:00,12.0,1.79,13.79
2012-07-24 16:30:00-07:00,11.0,1.79,12.79
2012-07-24 16:45:00-07:00,12.0,1.79,13.79
2012-07-24 17:00:00-07:00,11.0,1.79,12.79
2012-07-24 17:15:00-07:00,12.0,1.79,13.79
2012-07-24 17:30:00-07:00,11.0,1.79,12.79
2012-07-24 17:45:00-07:00,11.0,1.79,12.79
2012-07-24 18:00:00-07:00,12.0,1.79,13.79
2012-07-24 18:15:00-07:00,11.0,1.79,12.79
2012-07-24 18:30:00-07:00,11.0,1.79,12.79
2012-07-24 18:45:00-07:00,11.0,1.79,12.79
2012-07-24 19:00:00-07:00,11.0,1.79,12.79
2012-07-24 19:15:00-07:00,11.0,1.79,12.79
2012-07-24 19:30:00-07:00,11.0,1.79,12.79
2012-07-24 19:45:00-07:00,11.0,1.79,12.79
2012-07-24 20:00:00-07:00,11.0,1.79,12.79
2012-07-24 20:15:00-07:00,11.0,1.79,12.79
2012-07-24 20:30:00-07:00,11.0,1.79,12.79
2012-07-24 20:45:00-07:00,12.0,1.79,13.79
2012-07-24 21:00:00-07:00,12.0,1.79,13.79
2012-07-24 21:15:00-07:00,12.0,49.8,61.8
2012-07-24 21:30:00-07:00,12.0,58.5,70.5
2012-07-24 21:45:00-07:00,11.0,58.5,69.5
2012-07-24 22:00:00-07:00,12.0,58.5,70.5
2012-07-24 22:15:00-07:00,12.0,58.5,70.5
2012-07-24 22:30:00-07:00,12.0,58.5,70.5
2012-07-24 22:45:00-07:00,12.0,58.5,70.5
2012-07-24 23:00:00-07:00,12.0,58.5,70.5
2012-07-24 23:15:00-07:00,11.0,58.5,69.5
2012-07-24 23:30:00-07:00,11.0,58.5,69.5
2012-07-24 23:45:00-07:00,12.0,58.5,70.5
2012-07-25 00:00:00-07:00,11.0,57.7,68.7
2012-07-25 00:15:00-07:00,11.0,58.5,69.5
2012-07-25 00:30:00-07:00,11.0,58.5,69.5
2012-07-25 00:45:00-07:00,11.0,58.5,69.5
2012-07-25 01:00:00-07:00,11.0,57.7,68.7
2012-07-25 01:15:00-07:00,11.0,57.7,68.7
2012-07-25 01:30:00-07:00,11.0,57.7,68.7
2012-07-25 01:45:00-07:00,11.0,57.7,68.7
2012-07-25 02:00:00-07:00,11.0,57.7,68.7
2012-07-25 02:15:00-07:00,11.0,57.7,68.7
2012-07-25 02:30:00-07:00,11.0,57.7,68.7
2012-07-25 02:45:00-07:00,11.0,57.7,68.7
2012-07-25 03:00:00-07:00,11.0,57.7,68.7
2012-07-25 03:15:00-07:00,11.0,57.7,68.7
2012-07-25 03:30:00-07:00,11.0,57.7,68.7
2012-07-25 03:45:00-07:00,11.0,57.7,68.7
2012-07-25 04:00:00-07:00,11.0,57.7,68.7
2012-07-25 04:15:00-07:00,12.0,57.7,69.7
2012-07-25 04:30:00-07:00,12.0,57.7,69.7
2012-07-25 04:45:00-07:00,12.0,57.7,69.7
2012-07-25 05:00:00-07:00,12.0,57.7,69.7
2012-07-25 05:15:00-07:00,12.0,57.7,69.7
2012-07-25 05:30:00-07:00,12.0,57.7,69.7
2012-07-25 05:45:00-07:00,12.0,57.7,69.7
2012-07-25 06:00:00-07:00,12.0,57.7,69.7
2012-07-25 06:15:00-07:00,12.0,57.7,69.7
2012-07-25 06:30:00-07:00,13.0,57.7,70.7
2012-07-25 06:45:00-07:00,12.0,57.7,69.7
2012-07-25 07:00:00-07:00,12.0,57.7,69.7
2012-07-25 07:15:00-07:00,13.0,57.7,70.7
2012-07-25 07:30:00-07:00,13.0,57.7,70.7
2012-07-25 07:45:00-07:00,13.0,54.5,67.5
2012-07-25 08:00:00-07:00,13.0,30.8,43.8
2012-07-25 08:15:00-07:00,13.0,15.4,28.4
2012-07-25 08:30:00-07:00,13.0,8.32,21.32
2012-07-25 08:45:00-07:00,13.0,5.75,18.75
2012-07-25 09:00:00-07:00,13.0,3.85,16.85
2012-07-25 09:15:00-07:00,13.0,2.74,15.74
2012-07-25 09:30:00-07:00,14.0,2.25,16.25
2012-07-25 09:45:00-07:00,14.0,2.01,16.009999999999998
2012-07-25 10:00:00-07:00,14.0,1.79,15.79
2012-07-25 10:15:00-07:00,14.0,1.79,15.79
2012-07-25 10:30:00-07:00,14.0,1.79,15.79
2012-07-25 10:45:00-07:00,14.0,1.79,15.79
2012-07-25 11:00:00-07:00,14.0,1.79,15.79
2012-07-25 11:15:00-07:00,14.0,1.79,15.79
2012-07-25 11:30:00-07:00,14.0,1.79,15.79
2012-07-25 11:45:00-07:00,14.0,1.79,15.79
2012-07-25 12:00:00-07:00,14.0,1.79,15.79
2012-07-25 12:15:00-07:00,14.0,1.79,15.79
2012-07-25 12:30:00-07:00,14.0,1.79,15.79
2012-07-25 12:45:00-07:00,14.0,1.79,15.79
2012-07-25 13:00:00-07:00,14.0,1.79,15.79
2012-07-25 13:15:00-07:00,14.0,1.79,15.79
2012-07-25 13:30:00-07:00,13.0,1.79,14.79
2012-07-25 13:45:00-07:00,13.0,1.57,14.57
2012-07-25 14:00:00-07:00,13.0,1.57,14.57
2012-07-25 14:15:00-07:00,13.0,1.57,14.57
2012-07-25 14:30:00-07:00,13.0,1.57,14.57
2012-07-25 14:45:00-07:00,13.0,1.57,14.57
2012-07-25 15:00:00-07:00,13.0,1.57,14.57
2012-07-25 15:15:00-07:00,13.0,1.57,14.57
2012-07-25 15:30:00-07:00,13.0,1.57,14.57
2012-07-25 15:45:00-07:00,13.0,1.57,14.57
2012-07-25 16:00:00-07:00,13.0,1.57,14.57
2012-07-25 16:15:00-07:00,13.0,1.57,14.57
2012-07-25 16:30:00-07:00,13.0,1.57,14.57
2012-07-25 16:45:00-07:00,13.0,1.57,14.57
2012-07-25 17:00:00-07:00,13.0,1.57,14.57
2012-07-25 17:15:00-07:00,12.0,1.57,13.57
2012-07-25 17:30:00-07:00,12.0,1.57,13.57
2012-07-25 17:45:00-07:00,12.0,1.57,13.57
2012-07-25 18:00:00-07:00,12.0,1.57,13.57
2012-07-25 18:15:00-07:00,12.0,1.79,13.79
2012-07-25 18:30:00-07:00,12.0,1.57,13.57
2012-07-25 18:45:00-07:00,12.0,1.57,13.57
2012-07-25 19:00:00-07:00,12.0,1.57,13.57
2012-07-25 19:15:00-07:00,12.0,1.57,13.57
2012-07-25 19:30:00-07:00,12.0,1.57,13.57
2012-07-25 19:45:00-07:00,12.0,1.57,13.57
2012-07-25 20:00:00-07:00,12.0,1.57,13.57
2012-07-25 20:15:00-07:00,12.0,1.57,13.57
2012-07-25 20:30:00-07:00,12.0,1.57,13.57
2012-07-25 20:45:00-07:00,12.0,1.57,13.57
2012-07-25 21:00:00-07:00,12.0,1.57,13.57
2012-07-25 21:15:00-07:00,12.0,1.57,13.57
2012-07-25 21:30:00-07:00,11.0,1.57,12.57
2012-07-25 21:45:00-07:00,11.0,1.57,12.57
2012-07-25 22:00:00-07:00,12.0,1.57,13.57
2012-07-25 22:15:00-07:00,11.0,1.57,12.57
2012-07-25 22:30:00-07:00,11.0,1.57,12.57
2012-07-25 22:45:00-07:00,11.0,1.57,12.57
2012-07-25 23:00:00-07:00,11.0,1.57,12.57
2012-07-25 23:15:00-07:00,11.0,1.57,12.57
2012-07-25 23:30:00-07:00,11.0,1.57,12.57
2012-07-25 23:45:00-07:00,11.0,1.57,12.57
2012-07-26 00:00:00-07:00,11.0,1.57,12.57
2012-07-26 00:15:00-07:00,11.0,1.57,12.57
2012-07-26 00:30:00-07:00,11.0,1.57,12.57
2012-07-26 00:45:00-07:00,11.0,1.79,12.79
2012-07-26 01:00:00-07:00,11.0,1.57,12.57
2012-07-26 01:15:00-07:00,11.0,1.57,12.57
2012-07-26 01:30:00-07:00,11.0,1.57,12.57
2012-07-26 01:45:00-07:00,11.0,69.4,80.4
2012-07-26 02:00:00-07:00,11.0,87.5,98.5
2012-07-26 02:15:00-07:00,11.0,87.5,98.5
2012-07-26 02:30:00-07:00,11.0,87.5,98.5
2012-07-26 02:45:00-07:00,11.0,87.5,98.5
2012-07-26 03:00:00-07:00,11.0,87.5,98.5
2012-07-26 03:15:00-07:00,11.0,86.6,97.6
2012-07-26 03:30:00-07:00,11.0,86.6,97.6
2012-07-26 03:45:00-07:00,11.0,86.6,97.6
2012-07-26 04:00:00-07:00,11.0,86.6,97.6
2012-07-26 04:15:00-07:00,11.0,86.6,97.6
2012-07-26 04:30:00-07:00,11.0,86.6,97.6
2012-07-26 04:45:00-07:00,11.0,85.7,96.7
2012-07-26 05:00:00-07:00,11.0,86.6,97.6
2012-07-26 05:15:00-07:00,11.0,85.7,96.7
2012-07-26 05:30:00-07:00,11.0,85.7,96.7
2012-07-26 05:45:00-07:00,11.0,85.7,96.7
2012-07-26 06:00:00-07:00,11.0,85.7,96.7
2012-07-26 06:15:00-07:00,11.0,85.7,96.7
2012-07-26 06:30:00-07:00,11.0,85.7,96.7
2012-07-26 06:45:00-07:00,11.0,85.7,96.7
2012-07-26 07:00:00-07:00,11.0,85.7,96.7
2012-07-26 07:15:00-07:00,11.0,84.7,95.7
2012-07-26 07:30:00-07:00,11.0,84.7,95.7
2012-07-26 07:45:00-07:00,11.0,72.0,83.0
2012-07-26 08:00:00-07:00,11.0,36.0,47.0
2012-07-26 08:15:00-07:00,11.0,16.4,27.4
2012-07-26 08:30:00-07:00,11.0,8.72,19.72
2012-07-26 08:45:00-07:00,11.0,6.1,17.1
2012-07-26 09:00:00-07:00,11.0,4.15,15.15
2012-07-26 09:15:00-07:00,11.0,3.01,14.01
2012-07-26 09:30:00-07:00,11.0,2.25,13.25
2012-07-26 09:45:00-07:00,11.0,2.01,13.01
2012-07-26 10:00:00-07:00,11.0,2.01,13.01
2012-07-26 10:15:00-07:00,11.0,2.01,13.01
2012-07-26 10:30:00-07:00,11.0,2.01,13.01
2012-07-26 10:45:00-07:00,11.0,2.01,13.01
2012-07-26 11:00:00-07:00,11.0,2.01,13.01
2012-07-26 11:15:00-07:00,11.0,2.01,13.01
2012-07-26 11:30:00-07:00,11.0,2.01,13.01
2012-07-26 11:45:00-07:00,11.0,2.01,13.01
2012-07-26 12:00:00-07:00,11.0,2.01,13.01
2012-07-26 12:15:00-07:00,11.0,2.01,13.01
2012-07-26 12:30:00-07:00,11.0,2.01,13.01
2012-07-26 12:45:00-07:00,11.0,2.01,13.01
2012-07-26 13:00:00-07:00,11.0,2.01,13.01
2012-07-26 13:15:00-07:00,11.0,2.01,13.01
2012-07-26 13:30:00-07:00,11.0,2.01,13.01
2012-07-26 13:45:00-07:00,10.0,2.01,12.01
2012-07-26 14:00:00-07:00,11.0,2.01,13.01
2012-07-26 14:15:00-07:00,10.0,2.01,12.01
2012-07-26 14:30:00-07:00,10.0,2.01,12.01
2012-07-26 14:45:00-07:00,10.0,2.01,12.01
2012-07-26 15:00:00-07:00,10.0,1.79,11.79
2012-07-26 15:15:00-07:00,11.0,1.79,12.79
2012-07-26 15:30:00-07:00,10.0,1.79,11.79
2012-07-26 15:45:00-07:00,10.0,1.79,11.79
2012-07-26 16:00:00-07:00,10.0,1.79,11.79
2012-07-26 16:15:00-07:00,10.0,13.5,23.5
2012-07-26 16:30:00-07:00,10.0,27.0,37.0
2012-07-26 16:45:00-07:00,10.0,27.6,37.6
2012-07-26 17:00:00-07:00,10.0,27.6,37.6
2012-07-26 17:15:00-07:00,10.0,27.6,37.6
2012-07-26 17:30:00-07:00,10.0,27.6,37.6
2012-07-26 17:45:00-07:00,10.0,27.6,37.6
2012-07-26 18:00:00-07:00,10.0,27.6,37.6
2012-07-26 18:15:00-07:00,10.0,27.6,37.6
2012-07-26 18:30:00-07:00,10.0,27.6,37.6
2012-07-26 18:45:00-07:00,10.0,27.6,37.6
2012-07-26 19:00:00-07:00,10.0,27.6,37.6
2012-07-26 19:15:00-07:00,10.0,27.6,37.6
2012-07-26 19:30:00-07:00,9.7,27.6,37.3
2012-07-26 19:45:00-07:00,10.0,27.6,37.6
2012-07-26 20:00:00-07:00,10.0,27.6,37.6
2012-07-26 20:15:00-07:00,10.0,27.6,37.6
2012-07-26 20:30:00-07:00,10.0,27.6,37.6
2012-07-26 20:45:00-07:00,10.0,27.6,37.6
2012-07-26 21:00:00-07:00,10.0,27.6,37.6
2012-07-26 21:15:00-07:00,10.0,27.6,37.6
2012-07-26 21:30:00-07:00,10.0,27.6,37.6
2012-07-26 21:45:00-07:00,10.0,27.6,37.6
2012-07-26 22:00:00-07:00,10.0,27.6,37.6
2012-07-26 22:15:00-07:00,10.0,27.6,37.6
2012-07-26 22:30:00-07:00,9.7,27.6,37.3
2012-07-26 22:45:00-07:00,9.7,27.6,37.3
2012-07-26 23:00:00-07:00,9.7,27.6,37.3
2012-07-26 23:15:00-07:00,9.7,27.6,37.3
2012-07-26 23:30:00-07:00,10.0,27.6,37.6
2012-07-26 23:45:00-07:00,9.7,27.6,37.3
2012-07-27 00:00:00-07:00,9.7,27.6,37.3
2012-07-27 00:15:00-07:00,9.7,27.6,37.3
2012-07-27 00:30:00-07:00,9.7,27.6,37.3
2012-07-27 00:45:00-07:00,9.7,27.6,37.3
2012-07-27 01:00:00-07:00,9.7,27.6,37.3
2012-07-27 01:15:00-07:00,9.7,27.6,37.3
2012-07-27 01:30:00-07:00,9.7,27.6,37.3
2012-07-27 01:45:00-07:00,9.7,27.6,37.3
2012-07-27 02:00:00-07:00,9.7,27.6,37.3
2012-07-27 02:15:00-07:00,9.7,27.6,37.3
2012-07-27 02:30:00-07:00,9.7,27.6,37.3
2012-07-27 02:45:00-07:00,9.7,27.6,37.3
2012-07-27 03:00:00-07:00,9.7,27.6,37.3
2012-07-27 03:15:00-07:00,9.7,27.6,37.3
2012-07-27 03:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 03:45:00-07:00,9.7,27.6,37.3
2012-07-27 04:00:00-07:00,9.7,27.6,37.3
2012-07-27 04:15:00-07:00,9.7,27.6,37.3
2012-07-27 04:30:00-07:00,9.7,27.6,37.3
2012-07-27 04:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 05:00:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 05:15:00-07:00,9.7,27.6,37.3
2012-07-27 05:30:00-07:00,9.7,27.6,37.3
2012-07-27 05:45:00-07:00,9.7,27.6,37.3
2012-07-27 06:00:00-07:00,9.7,27.6,37.3
2012-07-27 06:15:00-07:00,9.7,27.6,37.3
2012-07-27 06:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 06:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 07:00:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 07:15:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 07:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 07:45:00-07:00,9.7,27.6,37.3
2012-07-27 08:00:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 08:15:00-07:00,9.7,27.6,37.3
2012-07-27 08:30:00-07:00,9.7,27.6,37.3
2012-07-27 08:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 09:00:00-07:00,9.7,27.6,37.3
2012-07-27 09:15:00-07:00,9.7,27.6,37.3
2012-07-27 09:30:00-07:00,9.7,27.6,37.3
2012-07-27 09:45:00-07:00,9.7,27.6,37.3
2012-07-27 10:00:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 10:15:00-07:00,9.7,27.6,37.3
2012-07-27 10:30:00-07:00,9.7,27.6,37.3
2012-07-27 10:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 11:00:00-07:00,9.7,27.6,37.3
2012-07-27 11:15:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 11:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 11:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 12:00:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 12:15:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 12:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 12:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 13:00:00-07:00,9.7,27.6,37.3
2012-07-27 13:15:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 13:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 13:45:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 14:00:00-07:00,9.7,27.6,37.3
2012-07-27 14:15:00-07:00,9.7,27.6,37.3
2012-07-27 14:30:00-07:00,9.3,27.6,36.900000000000006
2012-07-27 14:45:00-07:00,9.3,27.0,36.3
2012-07-27 15:00:00-07:00,9.3,30.1,39.400000000000006
2012-07-27 15:15:00-07:00,9.3,34.7,44.0
2012-07-27 15:30:00-07:00,9.3,34.7,44.0
2012-07-27 15:45:00-07:00,9.3,34.7,44.0
2012-07-27 16:00:00-07:00,9.3,34.7,44.0
2012-07-27 16:15:00-07:00,9.3,34.0,43.3
2012-07-27 16:30:00-07:00,9.3,34.0,43.3
2012-07-27 16:45:00-07:00,9.3,34.7,44.0
2012-07-27 17:00:00-07:00,9.3,34.0,43.3
2012-07-27 17:15:00-07:00,9.3,34.0,43.3
2012-07-27 17:30:00-07:00,9.3,34.0,43.3
2012-07-27 17:45:00-07:00,9.3,34.0,43.3
2012-07-27 18:00:00-07:00,9.3,34.0,43.3
2012-07-27 18:15:00-07:00,9.3,34.0,43.3
2012-07-27 18:30:00-07:00,9.3,34.0,43.3
2012-07-27 18:45:00-07:00,9.3,34.0,43.3
2012-07-27 19:00:00-07:00,9.3,34.0,43.3
2012-07-27 19:15:00-07:00,9.3,34.0,43.3
2012-07-27 19:30:00-07:00,9.3,34.0,43.3
2012-07-27 19:45:00-07:00,9.3,34.0,43.3
2012-07-27 20:00:00-07:00,9.3,34.0,43.3
2012-07-27 20:15:00-07:00,9.3,34.0,43.3
2012-07-27 20:30:00-07:00,9.3,34.0,43.3
2012-07-27 20:45:00-07:00,9.3,34.0,43.3
2012-07-27 21:00:00-07:00,9.7,34.0,43.7
2012-07-27 21:15:00-07:00,9.7,34.0,43.7
2012-07-27 21:30:00-07:00,9.3,34.0,43.3
2012-07-27 21:45:00-07:00,9.7,34.0,43.7
2012-07-27 22:00:00-07:00,9.7,34.0,43.7
2012-07-27 22:15:00-07:00,9.7,34.0,43.7
2012-07-27 22:30:00-07:00,9.7,34.0,43.7
2012-07-27 22:45:00-07:00,9.7,34.0,43.7
2012-07-27 23:00:00-07:00,9.7,34.0,43.7
2012-07-27 23:15:00-07:00,9.7,34.0,43.7
2012-07-27 23:30:00-07:00,9.7,34.0,43.7
2012-07-27 23:45:00-07:00,9.7,34.0,43.7
2012-07-28 00:00:00-07:00,10.0,34.0,44.0
2012-07-28 00:15:00-07:00,10.0,34.0,44.0
2012-07-28 00:30:00-07:00,10.0,34.0,44.0
2012-07-28 00:45:00-07:00,10.0,34.0,44.0
2012-07-28 01:00:00-07:00,10.0,34.0,44.0
2012-07-28 01:15:00-07:00,10.0,34.0,44.0
2012-07-28 01:30:00-07:00,9.7,34.0,43.7
2012-07-28 01:45:00-07:00,10.0,34.0,44.0
2012-07-28 02:00:00-07:00,9.7,34.0,43.7
2012-07-28 02:15:00-07:00,9.7,34.0,43.7
2012-07-28 02:30:00-07:00,9.7,34.0,43.7
2012-07-28 02:45:00-07:00,10.0,34.0,44.0
2012-07-28 03:00:00-07:00,10.0,34.0,44.0
2012-07-28 03:15:00-07:00,9.7,34.0,43.7
2012-07-28 03:30:00-07:00,9.7,34.0,43.7
2012-07-28 03:45:00-07:00,9.7,34.0,43.7
2012-07-28 04:00:00-07:00,9.7,34.0,43.7
2012-07-28 04:15:00-07:00,9.7,34.0,43.7
2012-07-28 04:30:00-07:00,10.0,34.0,44.0
2012-07-28 04:45:00-07:00,10.0,34.0,44.0
2012-07-28 05:00:00-07:00,9.7,34.0,43.7
2012-07-28 05:15:00-07:00,9.7,34.0,43.7
2012-07-28 05:30:00-07:00,10.0,34.0,44.0
2012-07-28 05:45:00-07:00,10.0,34.0,44.0
2012-07-28 06:00:00-07:00,10.0,34.0,44.0
2012-07-28 06:15:00-07:00,10.0,34.0,44.0
2012-07-28 06:30:00-07:00,10.0,34.0,44.0
2012-07-28 06:45:00-07:00,10.0,34.0,44.0
2012-07-28 07:00:00-07:00,10.0,34.0,44.0
2012-07-28 07:15:00-07:00,10.0,34.0,44.0
2012-07-28 07:30:00-07:00,10.0,34.0,44.0
2012-07-28 07:45:00-07:00,10.0,34.0,44.0
2012-07-28 08:00:00-07:00,10.0,34.0,44.0
2012-07-28 08:15:00-07:00,10.0,34.0,44.0
2012-07-28 08:30:00-07:00,11.0,34.0,45.0
2012-07-28 08:45:00-07:00,11.0,34.0,45.0
2012-07-28 09:00:00-07:00,11.0,34.0,45.0
2012-07-28 09:15:00-07:00,11.0,34.0,45.0
2012-07-28 09:30:00-07:00,11.0,34.0,45.0
2012-07-28 09:45:00-07:00,11.0,34.0,45.0
2012-07-28 10:00:00-07:00,11.0,34.0,45.0
2012-07-28 10:15:00-07:00,11.0,32.7,43.7
2012-07-28 10:30:00-07:00,11.0,20.1,31.1
2012-07-28 10:45:00-07:00,11.0,11.2,22.2
2012-07-28 11:00:00-07:00,11.0,7.18,18.18
2012-07-28 11:15:00-07:00,11.0,4.77,15.77
2012-07-28 11:30:00-07:00,11.0,3.28,14.28
2012-07-28 11:45:00-07:00,11.0,2.49,13.49
2012-07-28 12:00:00-07:00,11.0,2.25,13.25
2012-07-28 12:15:00-07:00,11.0,2.01,13.01
2012-07-28 12:30:00-07:00,11.0,2.01,13.01
2012-07-28 12:45:00-07:00,11.0,2.01,13.01
2012-07-28 13:00:00-07:00,11.0,2.01,13.01
2012-07-28 13:15:00-07:00,11.0,2.01,13.01
2012-07-28 13:30:00-07:00,11.0,2.01,13.01
2012-07-28 13:45:00-07:00,11.0,2.01,13.01
2012-07-28 14:00:00-07:00,11.0,2.01,13.01
2012-07-28 14:15:00-07:00,11.0,1.79,12.79
2012-07-28 14:30:00-07:00,12.0,1.79,13.79
2012-07-28 14:45:00-07:00,12.0,1.79,13.79
2012-07-28 15:00:00-07:00,12.0,1.79,13.79
2012-07-28 15:15:00-07:00,12.0,1.79,13.79
2012-07-28 15:30:00-07:00,12.0,1.79,13.79
2012-07-28 15:45:00-07:00,12.0,1.79,13.79
2012-07-28 16:00:00-07:00,12.0,1.79,13.79
2012-07-28 16:15:00-07:00,12.0,1.79,13.79
2012-07-28 16:30:00-07:00,12.0,43.1,55.1
2012-07-28 16:45:00-07:00,13.0,49.8,62.8
2012-07-28 17:00:00-07:00,13.0,49.8,62.8
2012-07-28 17:15:00-07:00,13.0,49.8,62.8
2012-07-28 17:30:00-07:00,13.0,49.8,62.8
2012-07-28 17:45:00-07:00,13.0,49.8,62.8
2012-07-28 18:00:00-07:00,13.0,49.8,62.8
2012-07-28 18:15:00-07:00,13.0,49.8,62.8
2012-07-28 18:30:00-07:00,13.0,49.8,62.8
2012-07-28 18:45:00-07:00,13.0,49.8,62.8
2012-07-28 19:00:00-07:00,13.0,49.8,62.8
2012-07-28 19:15:00-07:00,13.0,49.8,62.8
2012-07-28 19:30:00-07:00,13.0,49.8,62.8
2012-07-28 19:45:00-07:00,12.0,49.8,61.8
2012-07-28 20:00:00-07:00,12.0,49.8,61.8
2012-07-28 20:15:00-07:00,12.0,49.8,61.8
2012-07-28 20:30:00-07:00,12.0,49.8,61.8
2012-07-28 20:45:00-07:00,12.0,49.8,61.8
2012-07-28 21:00:00-07:00,12.0,49.8,61.8
2012-07-28 21:15:00-07:00,12.0,49.8,61.8
2012-07-28 21:30:00-07:00,12.0,49.8,61.8
2012-07-28 21:45:00-07:00,12.0,49.8,61.8
2012-07-28 22:00:00-07:00,12.0,49.8,61.8
2012-07-28 22:15:00-07:00,11.0,49.8,60.8
2012-07-28 22:30:00-07:00,12.0,49.8,61.8
2012-07-28 22:45:00-07:00,11.0,49.8,60.8
2012-07-28 23:00:00-07:00,11.0,49.8,60.8
2012-07-28 23:15:00-07:00,11.0,49.8,60.8
2012-07-28 23:30:00-07:00,11.0,49.8,60.8
2012-07-28 23:45:00-07:00,11.0,49.8,60.8
2012-07-29 00:00:00-07:00,11.0,49.8,60.8
2012-07-29 00:15:00-07:00,11.0,49.8,60.8
2012-07-29 00:30:00-07:00,11.0,49.8,60.8
2012-07-29 00:45:00-07:00,11.0,49.8,60.8
2012-07-29 01:00:00-07:00,11.0,49.8,60.8
2012-07-29 01:15:00-07:00,11.0,49.8,60.8
2012-07-29 01:30:00-07:00,11.0,49.8,60.8
2012-07-29 01:45:00-07:00,11.0,49.8,60.8
2012-07-29 02:00:00-07:00,11.0,49.8,60.8
2012-07-29 02:15:00-07:00,11.0,49.8,60.8
2012-07-29 02:30:00-07:00,11.0,49.8,60.8
2012-07-29 02:45:00-07:00,11.0,49.8,60.8
2012-07-29 03:00:00-07:00,11.0,49.8,60.8
2012-07-29 03:15:00-07:00,11.0,49.0,60.0
2012-07-29 03:30:00-07:00,11.0,49.0,60.0
2012-07-29 03:45:00-07:00,11.0,49.0,60.0
2012-07-29 04:00:00-07:00,11.0,49.0,60.0
2012-07-29 04:15:00-07:00,11.0,49.0,60.0
2012-07-29 04:30:00-07:00,11.0,49.0,60.0
2012-07-29 04:45:00-07:00,11.0,49.0,60.0
2012-07-29 05:00:00-07:00,11.0,49.0,60.0
