agency_cd	site_no	datetime	tz_cd	01_00060	01_00060_cd	03_00065	03_00065_cd
5s	15s	20d	6s	14n	10s	14n	10s
USGS	09073300	2015-05-25 04:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 04:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 04:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 04:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 05:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 05:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 05:30	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 05:45	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 06:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 06:15	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 06:30	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 06:45	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 07:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 07:15	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 07:30	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 07:45	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 08:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 08:15	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 08:30	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 08:45	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 09:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 09:15	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 09:30	MDT	66	P	1.49	P
USGS	09073300	2015-05-25 09:45	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 10:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 10:15	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 10:30	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 10:45	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 11:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 11:15	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 11:30	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 11:45	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 12:00	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 12:15	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 12:30	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 12:45	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 13:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 13:15	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 13:30	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 13:45	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 14:00	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 14:15	MDT	67	P	1.50	P
USGS	09073300	2015-05-25 14:30	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 14:45	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 15:00	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 15:15	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 15:30	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 15:45	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 16:00	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 16:15	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 16:30	MDT	68	P	1.51	P
USGS	09073300	2015-05-25 16:45	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 17:00	MDT	70	P	1.52	P
USGS	09073300	2015-05-25 17:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 17:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 17:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 18:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-25 18:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 18:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 18:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 19:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 19:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 19:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 19:45	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 20:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 20:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-25 20:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 20:45	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 21:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 21:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 21:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 21:45	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 22:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-25 22:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 22:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 22:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 23:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 23:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-25 23:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-25 23:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 00:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 00:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 00:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 00:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 01:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 01:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 01:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 01:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 02:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 02:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 02:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 02:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 03:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 03:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 03:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 03:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 04:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 04:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 04:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 04:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 05:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 05:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 05:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 05:45	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 06:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 06:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 06:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 06:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 07:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 07:15	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 07:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 07:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 08:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 08:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 08:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 08:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 09:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 09:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 09:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 09:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 10:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 10:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 10:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 10:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 11:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 11:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 11:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 11:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 12:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 12:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 12:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 12:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 13:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 13:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 13:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 13:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 14:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 14:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 14:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 14:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 15:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 15:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 15:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 15:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 16:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 16:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 16:30	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 16:45	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 17:00	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 17:15	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 17:30	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 17:45	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 18:00	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 18:15	MDT	71	P	1.53	P
USGS	09073300	2015-05-26 18:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 18:45	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 19:00	MDT	72	P	1.54	P
USGS	09073300	2015-05-26 19:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 19:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 19:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 20:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 20:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 20:30	MDT	74	P	1.55	P
USGS	09073300	2015-05-26 20:45	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 21:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-26 21:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-26 21:30	MDT	78	P	1.58	P
USGS	09073300	2015-05-26 21:45	MDT	78	P	1.58	P
USGS	09073300	2015-05-26 22:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-26 22:15	MDT	78	P	1.58	P
USGS	09073300	2015-05-26 22:30	MDT	78	P	1.58	P
USGS	09073300	2015-05-26 22:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-26 23:00	MDT	80	P	1.59	P
USGS	09073300	2015-05-26 23:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-26 23:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-26 23:45	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 00:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 00:15	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 00:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 00:45	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 01:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 01:15	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 01:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 01:45	MDT	83	P	1.61	P
USGS	09073300	2015-05-27 02:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 02:15	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 02:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 02:45	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 03:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 03:15	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 03:30	MDT	83	P	1.61	P
USGS	09073300	2015-05-27 03:45	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 04:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 04:15	MDT	83	P	1.61	P
USGS	09073300	2015-05-27 04:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 04:45	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 05:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 05:15	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 05:30	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 05:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 06:00	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 06:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 06:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 06:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 07:00	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 07:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 07:30	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 07:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 08:00	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 08:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 08:30	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 08:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 09:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 09:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 09:30	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 09:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 10:00	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 10:15	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 10:30	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 10:45	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 11:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 11:15	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 11:30	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 11:45	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 12:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 12:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 12:30	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 12:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 13:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 13:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 13:30	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 13:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 14:00	MDT	75	P	1.56	P
USGS	09073300	2015-05-27 14:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 14:30	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 14:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 15:00	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 15:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 15:30	MDT	75	P	1.56	P
USGS	09073300	2015-05-27 15:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 16:00	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 16:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-27 16:30	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 16:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 17:00	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 17:15	MDT	75	P	1.56	P
USGS	09073300	2015-05-27 17:30	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 17:45	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 18:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 18:15	MDT	77	P	1.57	P
USGS	09073300	2015-05-27 18:30	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 18:45	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 19:00	MDT	78	P	1.58	P
USGS	09073300	2015-05-27 19:15	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 19:30	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 19:45	MDT	80	P	1.59	P
USGS	09073300	2015-05-27 20:00	MDT	81	P	1.60	P
USGS	09073300	2015-05-27 20:15	MDT	83	P	1.61	P
USGS	09073300	2015-05-27 20:30	MDT	84	P	1.62	P
USGS	09073300	2015-05-27 20:45	MDT	84	P	1.62	P
USGS	09073300	2015-05-27 21:00	MDT	84	P	1.62	P
USGS	09073300	2015-05-27 21:15	MDT	86	P	1.63	P
USGS	09073300	2015-05-27 21:30	MDT	84	P	1.62	P
USGS	09073300	2015-05-27 21:45	MDT	87	P	1.64	P
USGS	09073300	2015-05-27 22:00	MDT	87	P	1.64	P
USGS	09073300	2015-05-27 22:15	MDT	89	P	1.65	P
USGS	09073300	2015-05-27 22:30	MDT	89	P	1.65	P
USGS	09073300	2015-05-27 22:45	MDT	90	P	1.66	P
USGS	09073300	2015-05-27 23:00	MDT	90	P	1.66	P
USGS	09073300	2015-05-27 23:15	MDT	92	P	1.67	P
USGS	09073300	2015-05-27 23:30	MDT	92	P	1.67	P
USGS	09073300	2015-05-27 23:45	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 00:00	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 00:15	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 00:30	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 00:45	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 01:00	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 01:15	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 01:30	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 01:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 02:00	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 02:15	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 02:30	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 02:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 03:00	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 03:15	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 03:30	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 03:45	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 04:00	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 04:15	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 04:30	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 04:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 05:00	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 05:15	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 05:30	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 05:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 06:00	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 06:15	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 06:30	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 06:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 07:00	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 07:15	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 07:30	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 07:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 08:00	MDT	92	P	1.67	P
USGS	09073300	2015-05-28 08:15	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 08:30	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 08:45	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 09:00	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 09:15	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 09:30	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 09:45	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 10:00	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 10:15	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 10:30	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 10:45	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 11:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 11:15	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 11:30	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 11:45	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 12:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 12:15	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 12:30	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 12:45	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 13:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 13:15	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 13:30	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 13:45	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 14:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 14:15	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 14:30	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 14:45	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 15:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 15:15	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 15:30	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 15:45	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 16:00	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 16:15	MDT	86	P	1.63	P
USGS	09073300	2015-05-28 16:30	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 16:45	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 17:00	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 17:15	MDT	87	P	1.64	P
USGS	09073300	2015-05-28 17:30	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 17:45	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 18:00	MDT	89	P	1.65	P
USGS	09073300	2015-05-28 18:15	MDT	90	P	1.66	P
USGS	09073300	2015-05-28 18:30	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 18:45	MDT	94	P	1.68	P
USGS	09073300	2015-05-28 19:00	MDT	97	P	1.70	P
USGS	09073300	2015-05-28 19:15	MDT	97	P	1.70	P
USGS	09073300	2015-05-28 19:30	MDT	95	P	1.69	P
USGS	09073300	2015-05-28 19:45	MDT	99	P	1.71	P
USGS	09073300	2015-05-28 20:00	MDT	97	P	1.70	P
USGS	09073300	2015-05-28 20:15	MDT	100	P	1.72	P
USGS	09073300	2015-05-28 20:30	MDT	102	P	1.73	P
USGS	09073300	2015-05-28 20:45	MDT	104	P	1.74	P
USGS	09073300	2015-05-28 21:00	MDT	107	P	1.76	P
USGS	09073300	2015-05-28 21:15	MDT	107	P	1.76	P
USGS	09073300	2015-05-28 21:30	MDT	109	P	1.77	P
USGS	09073300	2015-05-28 21:45	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 22:00	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 22:15	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 22:30	MDT	115	P	1.80	P
USGS	09073300	2015-05-28 22:45	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 23:00	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 23:15	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 23:30	MDT	113	P	1.79	P
USGS	09073300	2015-05-28 23:45	MDT	115	P	1.80	P
USGS	09073300	2015-05-29 00:00	MDT	113	P	1.79	P
USGS	09073300	2015-05-29 00:15	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 00:30	MDT	113	P	1.79	P
USGS	09073300	2015-05-29 00:45	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 01:00	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 01:15	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 01:30	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 01:45	MDT	109	P	1.77	P
USGS	09073300	2015-05-29 02:00	MDT	111	P	1.78	P
USGS	09073300	2015-05-29 02:15	MDT	109	P	1.77	P
USGS	09073300	2015-05-29 02:30	MDT	109	P	1.77	P
USGS	09073300	2015-05-29 02:45	MDT	107	P	1.76	P
USGS	09073300	2015-05-29 03:00	MDT	109	P	1.77	P
USGS	09073300	2015-05-29 03:15	MDT	109	P	1.77	P
USGS	09073300	2015-05-29 03:30	MDT	107	P	1.76	P
USGS	09073300	2015-05-29 03:45	MDT	107	P	1.76	P
USGS	09073300	2015-05-29 04:00	MDT	107	P	1.76	P
USGS	09073300	2015-05-29 04:15	MDT	107	P	1.76	P
USGS	09073300	2015-05-29 04:30	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 04:45	MDT	106	P	1.75	P
USGS	09073300	2015-05-29 05:00	MDT	106	P	1.75	P
USGS	09073300	2015-05-29 05:15	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 05:30	MDT	106	P	1.75	P
USGS	09073300	2015-05-29 05:45	MDT	106	P	1.75	P
USGS	09073300	2015-05-29 06:00	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 06:15	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 06:30	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 06:45	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 07:00	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 07:15	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 07:30	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 07:45	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 08:00	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 08:15	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 08:30	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 08:45	MDT	104	P	1.74	P
USGS	09073300	2015-05-29 09:00	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 09:15	MDT	102	P	1.73	P
USGS	09073300	2015-05-29 09:30	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 09:45	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 10:00	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 10:15	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 10:30	MDT	100	P	1.72	P
USGS	09073300	2015-05-29 10:45	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 11:00	MDT	97	P	1.70	P
USGS	09073300	2015-05-29 11:15	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 11:30	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 11:45	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 12:00	MDT	97	P	1.70	P
USGS	09073300	2015-05-29 12:15	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 12:30	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 12:45	MDT	99	P	1.71	P
USGS	09073300	2015-05-29 13:00	MDT	97	P	1.70	P
USGS	09073300	2015-05-29 13:15	MDT	97	P	1.70	P
